PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
149.0,149.0,19.0,41.0,2900.0,24.0,-0.4,1012.0,-3.6,0.0,1,0.4
143.0,143.0,13.0,55.0,2800.0,9.0,-1.1,1012.2,-3.6,0.0,1,0.9
138.0,138.0,12.0,57.0,2800.0,7.0,0.0,1012.8,-3.2,0.0,2,0.9
126.0,128.0,19.0,46.0,2400.0,20.0,2.5,1013.1,-2.6,0.0,1,1.3
147.0,147.0,34.0,42.0,2500.0,31.0,4.7,1012.9,-2.2,0.0,4,1.4
163.0,163.0,45.0,39.0,2500.0,42.0,6.7,1012.5,-1.0,0.0,5,1.3
167.0,167.0,54.0,38.0,2300.0,50.0,8.2,1011.3,-0.6,0.0,4,1.4
178.0,178.0,54.0,38.0,2300.0,60.0,9.2,1010.7,-0.7,0.0,7,0.8
185.0,185.0,57.0,48.0,2400.0,56.0,10.4,1009.9,-0.4,0.0,11,0.9
190.0,190.0,46.0,58.0,2500.0,52.0,10.0,1009.6,-0.2,0.0,15,1.0
179.0,201.0,27.0,60.0,2400.0,46.0,8.5,1009.9,4.1,0.3,2,1.0
184.0,184.0,12.0,74.0,2800.0,20.0,7.2,1010.2,3.4,0.6,1,1.6
210.0,210.0,13.0,72.0,3200.0,21.0,6.8,1011.3,4.1,0.3,4,0.9
225.0,225.0,9.0,62.0,3300.0,21.0,6.3,1011.5,4.1,1.3,3,1.2
221.0,221.0,9.0,52.0,3100.0,22.0,6.3,1012.1,4.5,1.0,5,1.9
204.0,204.0,8.0,44.0,2800.0,25.0,6.2,1013.1,4.7,1.0,3,2.3
105.0,105.0,6.0,24.0,1600.0,37.0,5.5,1014.0,3.5,1.9,3,2.4
37.0,37.0,3.0,15.0,1000.0,42.0,4.9,1014.7,2.8,1.2,6,2.9
27.0,27.0,2.0,12.0,800.0,44.0,4.0,1016.0,1.7,1.7,7,2.9
21.0,21.0,2.0,10.0,700.0,47.0,2.7,1016.2,0.8,1.8,7,3.2
16.0,16.0,5.0,9.0,600.0,53.0,2.0,1016.8,0.1,0.5,7,4.0
15.0,15.0,5.0,8.0,500.0,56.0,1.4,1017.4,-1.0,0.2,6,4.9
13.0,13.0,5.0,8.0,500.0,56.0,0.7,1017.8,-1.5,0.5,6,4.6
10.0,10.0,6.0,8.0,400.0,54.0,1.3,1018.0,-4.2,0.1,6,4.8
11.0,11.0,8.0,10.0,400.0,56.0,1.1,1018.7,-5.2,0.2,6,4.8
11.0,11.0,9.0,12.0,400.0,57.0,1.3,1019.6,-8.0,0.0,3,4.5
3.0,5.0,10.0,9.0,300.0,60.0,1.4,1020.5,-10.1,0.0,6,4.2
10.0,10.0,10.0,11.0,400.0,58.0,1.6,1021.2,-11.9,0.0,3,4.5
10.0,10.0,11.0,12.0,400.0,58.0,1.5,1021.5,-13.1,0.0,6,4.5
5.0,5.0,9.0,11.0,400.0,62.0,1.4,1021.6,-13.5,0.0,6,5.5
8.0,8.0,9.0,9.0,400.0,66.0,2.0,1021.3,-14.2,0.0,3,5.5
11.0,11.0,8.0,9.0,400.0,67.0,1.9,1021.2,-14.7,0.0,6,4.6
8.0,8.0,4.0,6.0,300.0,72.0,2.0,1021.3,-17.0,0.0,6,5.3
10.0,17.0,5.0,6.0,300.0,72.0,2.5,1021.5,-17.1,0.0,6,5.4
9.0,9.0,7.0,8.0,300.0,70.0,1.6,1021.6,-14.6,0.0,7,3.9
6.0,15.0,7.0,10.0,300.0,65.0,0.5,1022.8,-19.4,0.0,6,5.8
9.0,15.0,8.0,11.0,400.0,63.0,-0.6,1024.1,-20.9,0.0,7,6.6
3.0,5.0,5.0,6.0,300.0,72.0,-1.6,1025.0,-21.7,0.0,7,6.5
4.0,10.0,4.0,6.0,300.0,72.0,-2.4,1025.5,-22.4,0.0,6,5.9
4.0,12.0,3.0,6.0,300.0,71.0,-3.0,1026.7,-22.3,0.0,6,4.9
6.0,18.0,2.0,7.0,300.0,68.0,-3.8,1026.9,-22.0,0.0,6,3.8
4.0,9.0,2.0,7.0,300.0,67.0,-4.5,1027.2,-22.6,0.0,3,4.6
8.0,10.0,2.0,5.0,300.0,68.0,-5.1,1027.4,-22.1,0.0,6,3.4
5.0,11.0,2.0,5.0,300.0,67.0,-5.6,1027.1,-22.6,0.0,3,4.4
8.0,9.0,2.0,6.0,400.0,65.0,-6.1,1027.1,-20.9,0.0,6,4.2
6.0,6.0,2.0,6.0,400.0,66.0,-6.3,1027.1,-21.5,0.0,7,3.4
7.0,7.0,2.0,5.0,300.0,66.0,-6.3,1026.8,-21.9,0.0,7,4.1
7.0,7.0,2.0,5.0,400.0,66.0,-6.8,1027.2,-22.3,0.0,6,2.0
6.0,8.0,2.0,6.0,400.0,64.0,-6.7,1027.7,-21.8,0.0,6,3.6
6.0,10.0,2.0,8.0,400.0,62.0,-6.9,1028.7,-22.0,0.0,6,3.6
5.0,12.0,2.0,12.0,400.0,58.0,-6.4,1029.3,-22.4,0.0,7,4.5
8.0,9.0,2.0,12.0,500.0,59.0,-5.5,1029.5,-22.0,0.0,7,4.7
7.0,7.0,2.0,8.0,400.0,64.0,-4.3,1029.2,-22.9,0.0,7,4.5
6.0,6.0,2.0,5.0,400.0,70.0,-3.5,1028.7,-22.7,0.0,6,4.6
5.0,5.0,2.0,4.0,400.0,73.0,-2.9,1028.5,-22.8,0.0,6,5.6
8.0,12.0,2.0,4.0,400.0,74.0,-2.6,1027.7,-22.0,0.0,14,6.3
8.0,8.0,2.0,4.0,300.0,74.0,-1.5,1026.9,-20.5,0.0,7,4.7
6.0,7.0,2.0,4.0,300.0,74.0,-1.4,1026.6,-21.0,0.0,7,5.6
6.0,7.0,2.0,4.0,300.0,75.0,-1.5,1026.5,-21.0,0.0,14,7.0
7.0,7.0,2.0,5.0,300.0,74.0,-1.6,1026.6,-21.1,0.0,7,4.7
7.0,17.0,2.0,8.0,300.0,71.0,-2.6,1026.8,-21.4,0.0,14,5.6
5.0,33.0,2.0,10.0,300.0,68.0,-3.1,1027.3,-21.4,0.0,7,5.5
6.0,37.0,2.0,11.0,400.0,66.0,-3.5,1027.8,-21.2,0.0,7,5.5
6.0,38.0,2.0,10.0,300.0,66.0,-3.9,1028.1,-21.1,0.0,7,3.9
8.0,29.0,2.0,9.0,300.0,67.0,-4.2,1028.1,-21.3,0.0,7,4.1
5.0,22.0,2.0,8.0,400.0,67.0,-4.6,1028.2,-22.2,0.0,7,6.3
6.0,30.0,2.0,7.0,400.0,66.0,-4.9,1027.9,-21.5,0.0,14,5.4
8.0,29.0,2.0,9.0,400.0,63.0,-4.5,1027.4,-20.3,0.0,7,3.6
6.0,22.0,6.0,9.0,400.0,61.0,-4.6,1026.4,-20.0,0.0,14,2.9
3.0,32.0,3.0,5.0,300.0,67.0,-3.8,1025.0,-18.9,0.0,7,3.7
6.0,40.0,3.0,5.0,300.0,67.0,-3.4,1024.1,-18.9,0.0,6,3.5
5.0,34.0,4.0,9.0,300.0,64.0,-3.9,1023.7,-19.0,0.0,6,1.7
5.0,28.0,5.0,11.0,300.0,63.0,-3.6,1023.6,-19.1,0.0,7,3.9
6.0,28.0,6.0,15.0,400.0,60.0,-3.6,1023.5,-18.7,0.0,7,3.5
3.0,26.0,5.0,22.0,400.0,54.0,-3.0,1023.5,-18.6,0.0,7,2.8
6.0,22.0,4.0,16.0,400.0,60.0,-1.9,1023.5,-18.9,0.0,7,4.5
6.0,22.0,5.0,11.0,400.0,66.0,-0.7,1023.0,-18.8,0.0,7,3.6
5.0,17.0,4.0,7.0,300.0,71.0,0.3,1022.2,-19.0,0.0,6,4.5
5.0,16.0,6.0,7.0,300.0,71.0,1.6,1021.0,-18.4,0.0,7,3.3
8.0,14.0,6.0,6.0,300.0,74.0,2.2,1020.1,-18.5,0.0,7,5.0
5.0,25.0,6.0,6.0,300.0,77.0,3.0,1019.3,-18.4,0.0,7,6.3
8.0,46.0,8.0,6.0,300.0,78.0,3.3,1018.8,-17.6,0.0,7,7.1
6.0,80.0,10.0,7.0,300.0,77.0,3.4,1019.1,-17.5,0.0,14,7.1
11.0,105.0,13.0,10.0,300.0,76.0,3.2,1019.0,-17.1,0.0,7,3.8
11.0,130.0,17.0,15.0,300.0,70.0,2.5,1019.0,-16.6,0.0,7,3.8
11.0,124.0,18.0,18.0,300.0,66.0,1.9,1019.4,-16.6,0.0,7,1.6
10.0,122.0,17.0,16.0,300.0,68.0,2.0,1019.7,-16.5,0.0,7,3.6
7.0,147.0,15.0,12.0,300.0,73.0,1.9,1019.9,-16.6,0.0,7,5.3
10.0,112.0,14.0,9.0,200.0,73.0,1.4,1019.7,-16.5,0.0,7,4.4
7.0,89.0,16.0,10.0,300.0,71.0,1.5,1019.2,-16.4,0.0,7,4.1
8.0,72.0,16.0,10.0,300.0,71.0,1.6,1018.9,-16.8,0.0,7,3.7
8.0,69.0,15.0,9.0,300.0,73.0,2.4,1018.8,-16.7,0.0,7,5.4
5.0,62.0,14.0,7.0,200.0,74.0,2.3,1018.2,-16.2,0.0,14,4.3
6.0,43.0,13.0,7.0,300.0,75.0,2.4,1017.8,-16.2,0.0,14,4.2
4.0,38.0,13.0,6.0,200.0,75.0,2.4,1017.3,-16.7,0.0,7,4.0
4.0,38.0,12.0,7.0,200.0,76.0,1.7,1017.5,-16.8,0.0,7,3.3
5.0,36.0,13.0,9.0,300.0,74.0,1.3,1017.6,-16.6,0.0,14,2.8
3.0,33.0,15.0,20.0,300.0,63.0,1.3,1017.7,-16.6,0.0,14,3.0
3.0,31.0,15.0,21.0,300.0,61.0,1.8,1018.2,-16.2,0.0,7,2.0
5.0,33.0,14.0,19.0,300.0,65.0,3.5,1018.5,-15.7,0.0,6,2.2
4.0,30.0,13.0,11.0,300.0,73.0,3.9,1018.7,-15.4,0.0,7,4.2
5.0,32.0,13.0,7.0,300.0,77.0,4.7,1019.0,-15.3,0.0,6,4.6
9.0,29.0,14.0,7.0,200.0,79.0,6.1,1018.6,-14.6,0.0,7,3.7
5.0,29.0,17.0,7.0,200.0,82.0,6.8,1018.0,-14.7,0.0,7,4.6
5.0,41.0,20.0,6.0,200.0,84.0,6.9,1017.7,-14.0,0.0,7,8.1
10.0,46.0,21.0,7.0,200.0,84.0,7.8,1017.2,-13.2,0.0,7,5.6
7.0,67.0,23.0,8.0,200.0,83.0,7.6,1017.4,-13.4,0.0,7,6.3
5.0,66.0,26.0,9.0,300.0,79.0,7.3,1017.7,-13.1,0.0,7,6.0
7.0,67.0,28.0,12.0,300.0,75.0,6.6,1018.5,-12.6,0.0,7,3.3
7.0,56.0,28.0,16.0,300.0,70.0,6.4,1019.4,-12.2,0.0,6,3.5
5.0,38.0,27.0,18.0,300.0,68.0,5.0,1020.3,-12.0,0.0,4,2.2
12.0,38.0,37.0,28.0,500.0,56.0,4.2,1021.0,-12.3,0.0,3,2.5
11.0,22.0,33.0,41.0,500.0,42.0,3.2,1021.6,-12.7,0.0,4,1.6
11.0,19.0,31.0,32.0,500.0,50.0,2.9,1022.0,-13.0,0.0,3,2.4
9.0,25.0,30.0,21.0,500.0,60.0,3.8,1021.9,-12.6,0.0,6,1.6
10.0,21.0,31.0,28.0,600.0,50.0,0.2,1022.0,-11.5,0.0,10,0.8
13.0,28.0,10.0,43.0,700.0,27.0,-1.8,1021.9,-10.6,0.0,2,0.7
12.0,24.0,6.0,37.0,700.0,25.0,-2.6,1021.8,-10.0,0.0,9,0.9
20.0,21.0,5.0,33.0,700.0,25.0,-2.5,1021.3,-9.9,0.0,12,1.2
13.0,22.0,4.0,54.0,1000.0,13.0,-3.5,1020.9,-10.6,0.0,4,0.3
16.0,21.0,5.0,63.0,1300.0,4.0,-4.2,1020.6,-10.0,0.0,12,0.3
66.0,66.0,8.0,67.0,1600.0,4.0,-4.3,1020.6,-9.5,0.0,12,0.9
43.0,54.0,9.0,69.0,1800.0,5.0,-0.4,1021.2,-9.8,0.0,14,1.2
54.0,54.0,17.0,68.0,1900.0,11.0,4.3,1021.2,-9.5,0.0,0,0.5
77.0,77.0,29.0,68.0,2000.0,18.0,5.3,1020.5,-10.9,0.0,15,1.2
78.0,78.0,27.0,60.0,1600.0,35.0,6.5,1019.6,-11.7,0.0,15,3.1
71.0,71.0,24.0,39.0,1300.0,66.0,7.4,1018.2,-10.9,0.0,15,3.2
64.0,64.0,22.0,28.0,1100.0,72.0,8.2,1016.6,-11.7,0.0,12,4.1
64.0,64.0,19.0,19.0,800.0,79.0,9.5,1015.2,-12.4,0.0,12,1.9
64.0,64.0,9.0,19.0,700.0,84.0,10.0,1014.4,-12.0,0.0,11,2.0
23.0,55.0,5.0,20.0,700.0,91.0,9.4,1013.9,-11.3,0.0,12,2.8
60.0,60.0,3.0,24.0,600.0,92.0,9.0,1013.6,-11.6,0.0,12,2.6
42.0,49.0,4.0,41.0,800.0,65.0,7.8,1013.8,-11.0,0.0,15,2.6
47.0,60.0,7.0,57.0,900.0,45.0,6.9,1014.2,-10.4,0.0,15,1.6
94.0,94.0,10.0,72.0,1200.0,30.0,7.2,1014.0,-9.7,0.0,11,1.5
80.0,90.0,11.0,81.0,1400.0,15.0,5.2,1014.1,-9.0,0.0,15,1.8
80.0,87.0,14.0,81.0,1400.0,10.0,4.7,1014.3,-9.5,0.0,13,1.7
68.0,81.0,15.0,84.0,1600.0,6.0,3.4,1014.5,-8.9,0.0,13,1.8
59.0,67.0,13.0,80.0,1600.0,8.0,1.7,1014.2,-8.7,0.0,13,1.0
30.0,38.0,3.0,39.0,800.0,45.0,7.0,1014.1,-15.8,0.0,7,2.7
18.0,39.0,2.0,21.0,500.0,65.0,7.0,1013.5,-16.5,0.0,7,4.1
22.0,57.0,2.0,12.0,400.0,74.0,6.8,1012.8,-16.6,0.0,7,6.0
21.0,68.0,2.0,10.0,400.0,74.0,6.4,1013.1,-16.9,0.0,14,4.8
15.0,61.0,2.0,9.0,400.0,77.0,5.2,1013.7,-18.6,0.0,14,5.1
8.0,57.0,2.0,7.0,300.0,79.0,4.2,1014.3,-18.1,0.0,14,4.6
6.0,36.0,2.0,15.0,300.0,70.0,3.5,1015.1,-17.4,0.0,14,7.3
5.0,29.0,2.0,19.0,400.0,68.0,3.1,1016.7,-16.6,0.0,7,4.4
6.0,29.0,2.0,16.0,400.0,70.0,3.6,1017.2,-16.7,0.0,7,4.7
13.0,22.0,2.0,12.0,400.0,75.0,4.3,1017.9,-16.7,0.0,7,5.3
8.0,16.0,2.0,7.0,300.0,82.0,5.6,1018.1,-16.9,0.0,14,4.2
9.0,12.0,2.0,6.0,300.0,85.0,6.4,1017.7,-16.9,0.0,14,4.4
10.0,10.0,2.0,6.0,300.0,88.0,7.4,1016.4,-16.8,0.0,7,4.4
10.0,10.0,2.0,5.0,300.0,90.0,8.1,1016.0,-17.9,0.0,6,4.5
9.0,14.0,2.0,6.0,300.0,92.0,8.5,1016.0,-17.6,0.0,14,5.3
9.0,17.0,2.0,7.0,300.0,94.0,8.2,1016.1,-17.8,0.0,7,6.8
13.0,16.0,2.0,9.0,300.0,91.0,8.1,1015.9,-17.9,0.0,7,4.5
14.0,23.0,2.0,18.0,400.0,81.0,7.5,1016.7,-17.5,0.0,7,4.1
17.0,30.0,2.0,37.0,500.0,60.0,7.0,1018.2,-17.2,0.0,7,1.8
17.0,32.0,2.0,49.0,600.0,47.0,5.6,1019.1,-15.7,0.0,1,2.1
23.0,40.0,7.0,47.0,700.0,46.0,5.0,1019.7,-16.2,0.0,5,1.1
32.0,44.0,14.0,62.0,1100.0,26.0,4.4,1020.3,-14.0,0.0,0,1.3
32.0,34.0,6.0,56.0,900.0,29.0,3.4,1020.4,-13.4,0.0,2,1.0
25.0,25.0,3.0,45.0,700.0,38.0,3.2,1020.5,-14.0,0.0,1,1.0
20.0,22.0,2.0,25.0,700.0,56.0,3.3,1020.8,-14.0,0.0,4,1.1
22.0,22.0,2.0,29.0,800.0,51.0,2.2,1021.0,-12.4,0.0,15,0.4
22.0,22.0,2.0,37.0,700.0,40.0,2.2,1020.8,-11.7,0.0,1,1.3
22.0,22.0,2.0,42.0,700.0,40.0,1.8,1020.9,-13.6,0.0,4,1.2
16.0,16.0,2.0,30.0,800.0,50.0,-0.1,1021.2,-12.4,0.0,4,0.9
18.0,19.0,2.0,29.0,700.0,46.0,0.4,1021.6,-11.3,0.0,1,1.4
17.0,24.0,2.0,60.0,900.0,15.0,0.8,1022.2,-11.9,0.0,1,1.0
15.0,24.0,3.0,50.0,900.0,28.0,1.4,1023.0,-12.4,0.0,4,0.7
18.0,26.0,3.0,54.0,900.0,25.0,2.2,1023.5,-12.4,0.0,1,1.9
26.0,85.0,3.0,36.0,700.0,43.0,4.1,1024.0,-13.7,0.0,7,2.2
24.0,81.0,6.0,14.0,400.0,73.0,4.7,1024.3,-15.8,0.0,14,4.2
21.0,61.0,4.0,9.0,300.0,82.0,5.0,1024.1,-16.8,0.0,14,5.9
19.0,57.0,4.0,7.0,300.0,84.0,5.6,1024.0,-16.9,0.0,7,5.3
17.0,35.0,2.0,6.0,300.0,87.0,5.6,1024.0,-19.9,0.0,6,4.5
7.0,17.0,2.0,5.0,200.0,87.0,5.5,1024.1,-20.0,0.0,7,3.0
8.0,16.0,2.0,5.0,200.0,87.0,5.1,1025.0,-21.1,0.0,6,3.7
7.0,16.0,2.0,7.0,200.0,83.0,4.4,1025.9,-20.1,0.0,6,4.2
6.0,19.0,2.0,9.0,200.0,79.0,3.1,1027.0,-21.9,0.0,3,3.3
7.0,17.0,3.0,12.0,300.0,73.0,2.1,1028.1,-21.2,0.0,5,3.2
9.0,18.0,6.0,14.0,400.0,70.0,1.8,1029.0,-20.7,0.0,3,3.1
10.0,20.0,9.0,16.0,400.0,66.0,1.1,1029.6,-20.0,0.0,3,3.3
10.0,13.0,7.0,16.0,300.0,65.0,0.1,1029.9,-20.3,0.0,4,2.2
9.0,14.0,5.0,23.0,400.0,57.0,-0.3,1029.9,-20.6,0.0,5,2.5
11.0,11.0,7.0,24.0,400.0,55.0,-1.8,1029.7,-19.3,0.0,4,1.7
8.0,10.0,7.0,14.0,400.0,64.0,-1.8,1029.5,-18.8,0.0,4,1.8
6.0,10.0,6.0,16.0,400.0,61.0,-2.4,1029.3,-18.5,0.0,4,1.2
4.0,10.0,6.0,10.0,400.0,64.0,-1.8,1029.1,-18.4,0.0,5,1.5
10.0,10.0,5.0,14.0,400.0,59.0,-1.4,1029.0,-18.5,0.0,6,2.6
4.0,13.0,7.0,11.0,400.0,64.0,-1.8,1029.2,-18.8,0.0,7,2.2
5.0,9.0,6.0,10.0,400.0,67.0,-1.9,1029.1,-20.9,0.0,7,2.5
7.0,13.0,6.0,10.0,300.0,70.0,-2.1,1028.8,-23.3,0.0,14,4.2
7.0,17.0,5.0,10.0,300.0,72.0,-1.6,1029.2,-22.9,0.0,7,5.2
9.0,16.0,6.0,8.0,400.0,74.0,-1.3,1029.7,-23.3,0.0,7,4.1
9.0,16.0,6.0,8.0,400.0,74.0,-0.2,1029.0,-23.1,0.0,14,4.5
8.0,11.0,5.0,5.0,300.0,79.0,0.1,1028.3,-23.6,0.0,7,5.1
9.0,9.0,4.0,5.0,300.0,81.0,1.0,1027.0,-22.8,0.0,7,6.0
10.0,10.0,6.0,6.0,300.0,81.0,1.7,1025.6,-22.2,0.0,6,5.4
18.0,18.0,6.0,6.0,300.0,84.0,2.9,1023.9,-22.1,0.0,7,3.6
20.0,23.0,7.0,8.0,400.0,87.0,3.3,1022.8,-21.7,0.0,7,4.1
17.0,21.0,5.0,8.0,300.0,89.0,3.5,1022.2,-22.4,0.0,7,2.9
17.0,22.0,4.0,8.0,300.0,90.0,3.2,1022.1,-21.8,0.0,7,3.5
17.0,26.0,4.0,11.0,400.0,86.0,2.4,1022.1,-21.7,0.0,13,2.0
16.0,31.0,6.0,28.0,500.0,65.0,1.5,1022.8,-21.7,0.0,13,1.5
20.0,31.0,6.0,51.0,500.0,38.0,-0.5,1023.0,-20.2,0.0,13,1.3
20.0,31.0,8.0,60.0,600.0,28.0,0.7,1023.0,-21.6,0.0,12,1.9
35.0,45.0,13.0,65.0,800.0,24.0,-0.6,1023.0,-20.3,0.0,0,1.0
36.0,50.0,13.0,64.0,900.0,23.0,-3.5,1023.1,-16.5,0.0,2,1.1
37.0,45.0,16.0,78.0,1100.0,9.0,-3.4,1022.8,-15.1,0.0,0,1.0
56.0,75.0,33.0,82.0,2000.0,7.0,-3.6,1023.0,-13.8,0.0,1,0.9
69.0,94.0,45.0,81.0,2500.0,7.0,-4.5,1023.1,-13.4,0.0,4,1.3
67.0,79.0,40.0,76.0,2200.0,7.0,-3.6,1022.9,-15.0,0.0,0,1.2
45.0,49.0,15.0,53.0,1400.0,7.0,-5.7,1022.8,-13.3,0.0,0,1.2
34.0,39.0,9.0,53.0,1200.0,21.0,-6.7,1022.9,-13.6,0.0,1,0.9
42.0,47.0,10.0,64.0,1400.0,7.0,-7.0,1023.7,-13.5,0.0,7,0.1
41.0,45.0,8.0,63.0,1400.0,5.0,-7.3,1024.0,-13.5,0.0,0,0.9
39.0,46.0,12.0,60.0,1700.0,9.0,-5.3,1024.4,-13.6,0.0,1,1.4
30.0,42.0,14.0,41.0,1200.0,27.0,-3.4,1024.6,-13.9,0.0,0,1.5
60.0,72.0,29.0,52.0,1700.0,25.0,-1.0,1024.3,-13.9,0.0,0,1.4
94.0,103.0,35.0,66.0,2300.0,23.0,1.1,1024.2,-13.8,0.0,9,1.4
125.0,131.0,40.0,78.0,2700.0,26.0,3.0,1023.3,-14.2,0.0,8,2.2
107.0,116.0,36.0,57.0,1900.0,49.0,4.4,1022.4,-12.6,0.0,12,3.0
77.0,105.0,32.0,34.0,1100.0,70.0,4.9,1021.1,-11.3,0.0,11,2.7
89.0,115.0,37.0,32.0,1000.0,72.0,5.1,1020.1,-11.1,0.0,11,2.1
81.0,131.0,26.0,30.0,900.0,74.0,5.4,1019.8,-10.8,0.0,11,3.5
83.0,148.0,27.0,32.0,900.0,67.0,5.0,1019.9,-10.0,0.0,12,2.2
87.0,149.0,26.0,38.0,1000.0,57.0,4.6,1020.7,-10.3,0.0,11,3.0
97.0,157.0,33.0,48.0,1200.0,43.0,4.1,1020.7,-9.3,0.0,11,2.5
111.0,172.0,38.0,50.0,1300.0,38.0,3.3,1020.8,-9.0,0.0,15,2.6
130.0,185.0,42.0,55.0,1400.0,31.0,2.8,1021.3,-8.9,0.0,11,1.2
137.0,184.0,45.0,61.0,1600.0,24.0,1.0,1021.4,-9.9,0.0,2,2.1
136.0,176.0,46.0,70.0,1900.0,15.0,-0.3,1021.0,-8.0,0.0,0,1.8
109.0,135.0,38.0,75.0,2400.0,6.0,-0.9,1020.9,-7.5,0.0,2,2.4
118.0,133.0,23.0,76.0,2400.0,5.0,-0.9,1020.9,-7.1,0.0,5,1.1
126.0,129.0,18.0,73.0,2200.0,4.0,-1.5,1021.0,-6.8,0.0,1,1.6
127.0,131.0,16.0,70.0,2400.0,4.0,-2.8,1020.8,-7.0,0.0,1,0.9
120.0,125.0,21.0,69.0,2500.0,4.0,-3.2,1020.3,-6.8,0.0,1,0.8
126.0,129.0,25.0,71.0,2400.0,4.0,-4.0,1020.5,-6.6,0.0,4,0.1
124.0,127.0,27.0,71.0,2500.0,4.0,-4.6,1020.8,-7.4,0.0,0,0.3
132.0,139.0,26.0,74.0,2800.0,4.0,-4.9,1021.5,-7.5,0.0,4,0.1
134.0,148.0,29.0,74.0,2900.0,5.0,-3.8,1022.2,-6.7,0.0,0,0.9
153.0,166.0,47.0,68.0,2600.0,10.0,0.7,1022.6,-7.1,0.0,4,1.4
168.0,173.0,55.0,65.0,2600.0,18.0,2.5,1022.7,-8.5,0.0,1,2.4
140.0,140.0,44.0,46.0,1800.0,41.0,5.5,1022.5,-13.0,0.0,3,4.2
68.0,72.0,20.0,27.0,1000.0,65.0,6.6,1022.4,-16.8,0.0,7,5.4
16.0,31.0,5.0,12.0,500.0,83.0,7.7,1022.3,-18.2,0.0,7,4.8
18.0,46.0,5.0,12.0,500.0,86.0,7.8,1022.1,-19.9,0.0,7,6.6
16.0,34.0,3.0,11.0,400.0,88.0,7.4,1022.4,-20.2,0.0,7,6.3
86.0,86.0,3.0,11.0,400.0,87.0,7.1,1022.9,-19.5,0.0,14,5.8
86.0,45.0,2.0,12.0,400.0,84.0,6.3,1023.6,-20.2,0.0,7,7.0
4.0,36.0,2.0,14.0,400.0,82.0,5.3,1025.0,-19.3,0.0,7,4.6
14.0,44.0,4.0,18.0,400.0,75.0,4.6,1026.3,-18.4,0.0,7,4.0
18.0,57.0,7.0,15.0,400.0,75.0,3.6,1027.7,-17.3,0.0,7,4.0
29.0,69.0,12.0,20.0,500.0,67.0,2.6,1029.6,-15.5,0.0,3,4.1
28.0,61.0,12.0,22.0,500.0,62.0,1.5,1030.6,-15.5,0.0,5,3.7
33.0,59.0,13.0,21.0,500.0,61.0,1.0,1031.3,-16.0,0.0,6,3.5
23.0,35.0,10.0,18.0,500.0,63.0,0.4,1031.7,-16.0,0.0,7,4.4
16.0,30.0,9.0,17.0,500.0,63.0,0.6,1032.3,-15.9,0.0,7,3.2
18.0,29.0,9.0,21.0,500.0,57.0,-0.1,1032.6,-16.0,0.0,6,1.2
18.0,30.0,12.0,25.0,500.0,53.0,-0.3,1032.5,-15.4,0.0,7,1.5
21.0,31.0,12.0,27.0,600.0,53.0,-0.5,1032.5,-15.6,0.0,6,1.6
11.0,19.0,6.0,12.0,500.0,63.0,-1.0,1033.1,-17.7,0.0,7,3.2
8.0,15.0,5.0,15.0,400.0,63.0,-1.5,1033.4,-17.7,0.0,7,3.2
5.0,13.0,7.0,19.0,500.0,59.0,-2.0,1033.8,-18.6,0.0,7,2.6
7.0,20.0,9.0,28.0,500.0,52.0,-1.4,1034.8,-18.9,0.0,7,2.5
9.0,21.0,9.0,15.0,400.0,64.0,-1.1,1035.5,-20.2,0.0,6,3.4
7.0,15.0,5.0,8.0,300.0,74.0,-0.5,1036.0,-20.8,0.0,3,3.3
9.0,15.0,5.0,6.0,300.0,77.0,-0.3,1036.1,-20.6,0.0,7,4.4
13.0,19.0,6.0,7.0,300.0,78.0,0.8,1035.7,-21.6,0.0,3,3.8
11.0,11.0,5.0,5.0,300.0,81.0,1.2,1034.7,-22.7,0.0,3,4.0
11.0,14.0,6.0,6.0,300.0,82.0,2.3,1033.8,-22.5,0.0,6,3.8
34.0,34.0,5.0,6.0,300.0,84.0,2.4,1033.3,-24.2,0.0,3,3.8
19.0,19.0,4.0,6.0,300.0,82.0,1.8,1033.5,-23.8,0.0,3,4.0
7.0,10.0,4.0,7.0,300.0,80.0,1.6,1033.3,-23.9,0.0,5,2.8
11.0,13.0,6.0,12.0,300.0,74.0,0.6,1033.9,-23.1,0.0,5,1.9
10.0,19.0,8.0,18.0,400.0,66.0,0.1,1034.3,-23.6,0.0,3,2.5
14.0,18.0,9.0,20.0,400.0,63.0,-0.6,1034.5,-22.7,0.0,3,2.5
14.0,20.0,14.0,25.0,500.0,58.0,-1.4,1034.7,-22.7,0.0,3,1.4
18.0,18.0,8.0,26.0,400.0,57.0,-2.9,1035.0,-20.7,0.0,1,0.7
9.0,11.0,6.0,24.0,400.0,59.0,-3.4,1034.7,-19.8,0.0,1,1.4
15.0,19.0,7.0,29.0,500.0,51.0,-4.2,1034.6,-20.0,0.0,1,0.7
14.0,15.0,7.0,28.0,500.0,51.0,-5.0,1034.6,-18.8,0.0,4,0.8
15.0,18.0,8.0,39.0,600.0,39.0,-5.9,1034.3,-18.0,0.0,5,0.7
16.0,16.0,7.0,44.0,700.0,30.0,-6.2,1033.9,-17.0,0.0,4,0.9
27.0,30.0,14.0,65.0,1000.0,9.0,-6.3,1033.2,-17.1,0.0,0,0.6
